Employee Number,Title,First Forname,Surname,Starting Original Date,Emp End Date,SSP Payment,SSP Contra Payment,SMP Payment,OMP Payment,SMP Recovery,CHILDCARE-NEW,BASIC PAY,Qty1,Net1,Tax1,Qty2,Net2,Tax2,Divisor,Pensionable Pay Offset,BASIC ARREARS,BASIC ARR - NP,PDI,CSP-BASIC ADJ,HOLIDAY PAY,O/T @ 1,O/T @ 1.5,OVERTIME CASH,SHIFT ALLW,ACTING ALLW,WEIGHTING,SUPPLEMENT,BONUS,U/P LEAVE,PENSION REFUND,REFER A FRIEND,INCENTIVE,COMMISSION,PILON-T,EX-GRATIA-N,EX-GRATIA-T,SIGNING FEE,TOP UP - OTHER,TOP UP - HOLIDAY,TOP UP - BANK HOLIDAY,Den 1 - EE,Den 1 - PAR,Den 1 - SP,Den 1 - FAM,Den 3 - EE,Den 3 - PAR,Den 3 - FAM,Den 6 - EE,Den 6 - PAR,,Choose IPad,Choose TV,Choose Mobiles - TopUp,Gym Flex,CHOOSECHILDCARE,CHOOSEBIKES,CHOOSEHEALTH,Smart Pension,SMART AVC %,SMART AVC £,WPR Sal Sac,Sal Sac,,Tax Paid,NI Contracted In,NI Pensioner Contracted In,Student Loan,Pension 1,VC %,VC Cash,WPR Non Sal Sacrifice,Entitled Workers Sal Sac,Entitled Workers Non Sal Sac,PRIORITY1,CSA1-PRE 04/03,CSA-POST 04/03,CSA-POST 04/03,CSA-POST 04/03,COUNCIL TAX > 07,COUNC TAX2 >07,NON PRIORITY1,A E O FINES,EAS 3 - POST 04/10,GAYE,CHOOSECHILDCARE,CHOOSEVOUCHERS,CHOOSETRAVEL,ADVANCE,LOAN,OVERPAYMENTS,SAYE 2009,SAYE 2010,SAYE 2011,SAYE 2012 3 Yr,SAYE 2012 5Yr,SAYE 2013 3 Yr,SAYE 2013 5Yr,GYM SUBS,MONIES REC,CAR FINES,Healthcare Gold - Single,Healthcare Gold - SPF,Healthcare Gold - Partner,Healthcare Gold - Family,,Net Pay (Total)
135347,MISS,First Name 135347,Last Name 135347,28/01/2008,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,538.8,0,0,0,0,0,65.32,0,0,0,0,0,0,0,0,0,0,1536.53,0,0,0,0,0,0,0,-27.76,0,0,0,0,-27.76,240.4,160.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.7,1598.17
135432,MR,First Name 135432,Last Name 135432,03/04/2008,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473.9,0,0,0,0,0,195.51,0,0,0,0,0,0,0,0,0,0,2404.89,0,0,0,0,0,0,0,-22.06,0,0,0,0,-22.06,426.2,265.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,841.39,2031.54
135447,MR,First Name 135447,Last Name 135447,07/04/2008,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1142.94,0,0,0,0,0,20.59,0,0,0,0,0,0,0,0,0,0,2137.35,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,374.4,233.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.37,2004.37
135452,MR,First Name 135452,Last Name 135452,20/03/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,117.1,0,0,0,0,0,0,0,0,0,0,0,1295.46,0,0,0,0,0,928.05,89.35,0,0,0,0,0,0,0,0,0,3208.36,0,0,0,0,-243,0,0,0,0,0,0,0,-243,521.2,335.09,0,0,0,0,0,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.86,2583.6
135491,MR,First Name 135491,Last Name 135491,24/02/2009,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133.51,0,0,0,0,25.48,0,49.88,0,0,0,0,0,0,0,0,0,2902.94,0,0,0,0,0,0,0,0,0,0,-13.88,0,-13.88,527.6,325.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.54,2465.62
135531,MR,First Name 135531,Last Name 135531,11/04/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1640.16,0,0,0,0,59.18,686.35,57.28,0,0,0,0,0,0,0,0,0,3459.71,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,617,347.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.71,2953.96
135534,MRS,First Name 135534,Last Name 135534,21/01/2008,,0,0,315.96,289.7,0,0,565.65,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0,0,0,0,0,0,0,0,0,0,729.98,0,0,0,0,0,0,0,0,0,0,-13.62,0,-13.62,99.6,65.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.81,1041.65
135538,MR,First Name 135538,Last Name 135538,17/03/2008,11/09/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,0,0,0,0,0,15.95,0,0,0,0,0,0,0,0,0,0,48.35,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.65,100
135574,MISS,First Name 135574,Last Name 135574,14/04/2008,,0,0,690.9,772.75,0,0,0,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.55,0,0,0,0,0,0,0,0,0,0,-19.47,0,-19.47,140.6,93.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.34,1209.84
135575,MR,First Name 135575,Last Name 135575,10/04/2008,,0,0,0,0,0,0,1557.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519.4,0,0,0,0,148.66,0,72.83,0,0,0,0,0,0,0,0,0,3808.12,0,-65.25,0,0,0,0,0,0,0,0,-21.34,0,-86.59,688.6,353.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.17,3169.46
135577,MR,First Name 135577,Last Name 135577,09/05/2011,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.1,0,0,0,0,16.23,0,0,0,0,0,0,0,0,0,0,0,1601.73,-54.98,0,0,0,0,-25,0,-23.35,0,-39,0,0,-142.33,0,154.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.38,1795.12
135578,MRS,First Name 135578,Last Name 135578,26/02/2008,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,591.1,0,0,0,0,86.67,238.34,0,0,0,0,0,1085.7,0,0,0,0,0,579.67,87.83,0,0,0,0,0,0,0,0,0,3459.88,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,751.31,347.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.02,2819.34
135655,MR,First Name 135655,Last Name 135655,31/03/2008,,17.51,-17.51,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,3738.1,0,0,0,0,51.02,0.93,104.16,0,0,0,0,0,0,0,0,0,4868.03,0,-84,0,0,0,0,0,-29.42,0,0,0,0,-113.42,1015.31,374.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,1629.54,3615.17
135684,MR,First Name 135684,Last Name 135684,24/04/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,117.1,0,0,0,0,0,0,0,0,0,0,0,333.5,0,0,0,0,0,271.27,0,0,0,0,0,0,0,0,0,0,1500.27,0,-84,0,0,0,0,0,0,0,0,-15.57,0,-99.57,226.2,147.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.54,1517.26
135686,MISS,First Name 135686,Last Name 135686,22/04/2008,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2971.68,0,0,0,0,56.94,583.99,0,0,0,0,0,0,0,0,0,0,4641.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.71,371.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1689.68,3441.94
135763,MR,First Name 135763,Last Name 135763,02/04/2008,,0,0,0,0,0,0,1237.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,3146.4,0,0,0,0,0,1018.33,0,0,0,0,0,0,0,0,0,0,5150.39,0,0,0,0,0,0,0,-29.89,0,0,0,0,-29.89,1416.51,381.55,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.06,3712.54
135767,MR,First Name 135767,Last Name 135767,21/04/2008,07/10/2014,0,0,0,0,0,0,273.27,3,90,10,2,90,10,2,-490.1,0,0,0,0,1705.38,0,0,0,0,0,0,0,0,0,0,0,0,0,3220.81,19437.63,0,100,0,0,0,0,0,0,0,0,0,0,0,0,24246.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.71,375.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1925.04,22812.05
135768,MR,First Name 135768,Last Name 135768,24/03/2008,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,95.66,0,0,0,0,86.67,238.34,0,0,0,0,0,1035.69,0,0,0,0,0,567.35,0,0,0,0,0,0,0,0,0,0,2717.78,0,0,0,0,0,0,0,0,0,0,-13.88,0,-13.88,490.6,303.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.32,2399.68
135801,MR,First Name 135801,Last Name 135801,14/04/2008,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2022.36,0,0,0,0,0,185.3,0,0,0,0,0,-11.75,0,0,0,0,3169.73,0,-27.69,0,0,0,0,0,-22.06,0,0,0,0,-49.75,552.51,341.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.05,2716.03
135805,MR,First Name 135805,Last Name 135805,27/02/2012,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,1486.61,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0,0,0,2627.06,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,472,292.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.63,2336.96
135822,MRS,First Name 135822,Last Name 135822,28/04/2008,,0,0,0,0,0,0,1237.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2261.94,0,0,0,0,0,1183.55,104.09,0,0,0,0,0,0,0,0,0,4535.24,0,0,0,0,0,0,0,-29.89,0,0,0,0,-29.89,1026.61,369.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,1645.86,3349.59
135871,MR,First Name 135871,Last Name 135871,04/07/2011,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.12,0,0,0,0,21.26,366.26,0,0,0,0,0,0,0,0,0,0,1793.04,0,0,0,0,0,0,0,0,0,0,0,0,0,461,194.42,0,0,0,0,0,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.99,1612.15
135918,MR,First Name 135918,Last Name 135918,19/05/2008,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.7,0,0,0,0,58.47,299.92,43.85,0,0,0,0,0,0,0,0,0,2680.51,0,0,0,0,0,0,0,0,0,0,-15.81,0,-15.81,427.6,299.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,876.62,2278.18
135974,MR,First Name 135974,Last Name 135974,05/05/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2058.4,0,0,0,0,51.59,276.01,40.13,0,0,0,0,0,0,0,0,0,3442.87,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,621,347.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.38,2933.45
135986,MR,First Name 135986,Last Name 135986,19/05/2008,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,4024.8,0,0,0,0,42.39,0,102.49,0,0,0,0,0,0,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,-24.09,0,-24.09,968.6,382.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,1501.48,4175.53
135992,MR,First Name 135992,Last Name 135992,13/05/2008,07/10/2014,0,0,0,0,0,0,273.27,3,90,10,2,90,10,2,-490.1,0,0,0,0,608.97,0,0,0,0,0,0,0,0,0,0,0,0,0,2056.25,7589.32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,10137.71,0,-756,0,0,0,0,0,0,0,0,0,0,-756,313.2,194.34,0,0,0,0,0,0,0,0,0,0,0,0,243.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.29,9120.52
135998,MR,First Name 135998,Last Name 135998,19/05/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,62.21,0,0,0,0,0,0,0,0,0,0,0,2100.78,0,0,0,0,112.26,848.72,100.49,0,0,0,0,0,0,0,0,0,4002.86,0,0,0,0,-240,0,0,0,0,0,0,0,-240,718.11,354.4,0,0,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1165.86,3087.1
136063,MR,First Name 136063,Last Name 136063,03/06/2008,,0,0,0,0,0,0,1476,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,272.52,0,0,0,0,0,0,0,0,0,0,0,3670.8,0,0,0,0,76.37,0,97.87,0,0,0,0,0,0,0,0,0,5103.46,0,0,0,0,0,0,0,0,0,0,-19.72,0,-19.72,1379.71,380.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760.53,3813.31
136118,MR,First Name 136118,Last Name 136118,03/05/2009,,0,0,0,0,0,0,1225.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,336.25,0,0,0,0,0,272.49,38.64,0,0,0,0,0,0,0,0,0,1469.62,0,0,0,0,0,0,0,0,0,0,0,-14.71,-14.71,307.6,153.84,0,0,0,0,0,0,14.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.15,1483.57
136121,MR,First Name 136121,Last Name 136121,10/06/2008,,0,0,0,0,0,0,459.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,226.26,0,0,0,0,0,238.34,0,0,0,0,0,1903.32,0,0,0,0,0,0,152.27,0,0,0,0,0,0,0,0,0,2489.67,-35.91,0,0,0,0,0,0,0,0,0,0,0,-35.91,447.6,273.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.3,2222.56
136163,MR,First Name 136163,Last Name 136163,09/06/2008,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,56.57,0,0,0,0,0,238.34,0,0,0,0,0,1803.34,0,0,0,0,0.35,0,34.54,0,0,0,0,0,0,0,0,0,2868.62,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,502,321.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.72,2520.29
136192,MR,First Name 136192,Last Name 136192,04/02/2013,21/07/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.41,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.85,197.56
136224,MR,First Name 136224,Last Name 136224,03/07/2008,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,162.55,0,0,0,0,0,0,0,0,0,0,0,2667.24,0,0,0,0,0,0,105.65,0,0,0,0,0,0,0,0,0,3726.01,0,0,0,0,0,-66.67,0,0,0,0,-15.81,0,-82.48,678.6,352.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.61,3103.02
136225,MRS,First Name 136225,Last Name 136225,02/06/2008,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464.8,0,0,0,0,13.59,0,54.33,0,0,0,0,0,0,0,0,0,3323.29,0,0,0,0,0,0,0,0,0,0,-15.81,0,-15.81,607.6,345.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.89,2844.69
136228,MR,First Name 136228,Last Name 136228,10/06/2008,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,56.57,0,0,0,0,86.67,238.34,0,0,0,0,0,393.75,0,0,0,0,0,43.63,14.36,0,0,0,0,0,0,0,0,0,1568.8,0,-83.28,0,0,0,0,0,-29.42,0,-50,0,0,-162.7,240.2,147.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.18,1508.02
136265,MISS,First Name 136265,Last Name 136265,02/07/2008,03/08/2014,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.54,0,0,0,0,0,59.26,0,0,0,0,0,0,0,0,0,0,130.8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,104.8
136266,MR,First Name 136266,Last Name 136266,24/06/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,900.9,0,0,0,0,11.2,0,21.57,0,0,0,0,0,0,0,0,0,1950.41,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,325.6,211.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.03,1887.91
136273,MR,First Name 136273,Last Name 136273,28/01/2013,,0,0,0,0,0,0,1249.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860.8,0,0,0,0,56.29,0,0,0,0,0,0,0,0,0,0,0,3676.74,0,0,0,0,0,0,0,0,0,0,-15.19,0,-15.19,671,352.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.37,3128.28
136334,MR,First Name 136334,Last Name 136334,30/06/2008,28/11/2013,0,0,0,0,0,0,0,3,90,10,2,90,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,42.45
136336,MRS,First Name 136336,Last Name 136336,30/06/2008,,0,0,0,0,0,0,761.08,3,90,10,2,90,10,2,-490.1,-62.45,0,0,0,0,0,0,0,0,0,0,-18.33,0,0,0,0,0,1041.3,0,0,0,0,10.74,0,23.58,0,0,0,0,0,0,0,0,0,1265.82,0,0,0,0,0,0,0,0,0,0,0,0,0,311.4,131.15,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.72,1309.2
136337,MR,First Name 136337,Last Name 136337,27/05/2008,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,451.8,0,0,0,0,12.67,0,6.99,0,0,0,0,0,0,0,0,0,1252.2,0,0,0,0,0,0,0,0,0,0,-13.88,0,-13.88,178.8,127.85,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.65,1393.77
136355,MR,First Name 136355,Last Name 136355,26/11/2012,,0,0,0,0,0,0,1005.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.28,0,0,0,0,0,479.8,47.86,0,0,0,0,0,0,0,0,0,2452.17,-35.91,0,0,0,0,0,0,-15.46,0,0,0,0,-51.37,425.8,267.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.15,2197.75
136381,MR,First Name 136381,Last Name 136381,14/07/2008,,0,0,0,0,0,0,1014.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.68,0,0,0,0,16.55,131.94,25.26,0,0,0,0,0,0,0,0,0,1462.16,0,0,0,0,0,0,0,0,0,0,0,0,0,238.6,154.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,643.31,1308.95
136387,MR,First Name 136387,Last Name 136387,20/06/2008,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,1483.1,0,0,0,0,52.98,0,0,-5.2,0,0,0,0,0,0,0,0,2658.87,0,0,0,0,0,0,0,-24.09,0,0,0,0,-24.09,966.91,295.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,16.66,0,0,1528.99,1595.89
136532,MR,First Name 136532,Last Name 136532,28/07/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.7,0,0,0,0,0,208.93,33.17,0,0,0,0,0,0,0,0,0,2061.2,-35.91,-83.28,0,0,0,0,0,0,0,0,-15.57,0,-134.76,340.4,210.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.82,1865.72
136602,MR,First Name 136602,Last Name 136602,28/07/2008,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1713.96,0,0,0,0,42.82,82.3,61,0,0,0,0,0,0,0,0,0,2928.99,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,529.2,326.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,1006.14,2381.33
136603,MR,First Name 136603,Last Name 136603,28/07/2008,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,58.55,0,0,0,0,0,0,0,0,0,0,0,1723.62,0,0,0,0,104.94,61.59,61.59,0,0,0,0,0,0,0,0,0,2788.69,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,504.4,312.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.43,2446.79
